window_index,event,candidate_id,new_stage,source_predicted_stage,reason,direction_id,ablation
1160,CANDIDATE_REJECTED,32,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1183,CANDIDATE_ACTIVE,33,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1183,CANDIDATE_REJECTED,33,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1190,CANDIDATE_ACTIVE,34,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1198,CANDIDATE_REJECTED,34,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1210,CANDIDATE_ACTIVE,35,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1220,CANDIDATE_REJECTED,35,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1244,CANDIDATE_ACTIVE,36,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1249,CANDIDATE_REJECTED,36,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1333,CANDIDATE_ACTIVE,37,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1342,CANDIDATE_REJECTED,37,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1369,CANDIDATE_ACTIVE,38,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1376,CANDIDATE_REJECTED,38,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1394,CANDIDATE_ACTIVE,39,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1398,CANDIDATE_REJECTED,39,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1415,CANDIDATE_ACTIVE,40,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1420,CANDIDATE_REJECTED,40,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1429,CANDIDATE_ACTIVE,41,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1438,CANDIDATE_REJECTED,41,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1458,CANDIDATE_ACTIVE,42,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1477,CANDIDATE_REJECTED,42,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1484,CANDIDATE_ACTIVE,43,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1497,CANDIDATE_REJECTED,43,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1511,CANDIDATE_ACTIVE,44,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1512,CANDIDATE_REJECTED,44,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1526,CANDIDATE_ACTIVE,45,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1565,CANDIDATE_REJECTED,45,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1566,CANDIDATE_ACTIVE,46,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1598,CANDIDATE_REJECTED,46,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1610,CANDIDATE_ACTIVE,47,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1649,CANDIDATE_REJECTED,47,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1650,CANDIDATE_ACTIVE,48,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1689,CANDIDATE_REJECTED,48,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1690,CANDIDATE_ACTIVE,49,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1698,CANDIDATE_REJECTED,49,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1710,CANDIDATE_ACTIVE,50,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1749,CANDIDATE_REJECTED,50,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1750,CANDIDATE_ACTIVE,51,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1792,CANDIDATE_REJECTED,51,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1793,CANDIDATE_ACTIVE,52,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1798,CANDIDATE_REJECTED,52,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1810,CANDIDATE_ACTIVE,53,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1849,CANDIDATE_REJECTED,53,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1850,CANDIDATE_ACTIVE,54,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1890,CANDIDATE_REJECTED,54,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1891,CANDIDATE_ACTIVE,55,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1898,CANDIDATE_REJECTED,55,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1910,CANDIDATE_ACTIVE,56,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1949,CANDIDATE_REJECTED,56,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1950,CANDIDATE_ACTIVE,57,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1989,CANDIDATE_REJECTED,57,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1990,CANDIDATE_ACTIVE,58,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
1998,CANDIDATE_REJECTED,58,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2010,CANDIDATE_ACTIVE,59,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2049,CANDIDATE_REJECTED,59,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2050,CANDIDATE_ACTIVE,60,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2090,CANDIDATE_REJECTED,60,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2091,CANDIDATE_ACTIVE,61,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2098,CANDIDATE_REJECTED,61,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2110,CANDIDATE_ACTIVE,62,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2113,CANDIDATE_REJECTED,62,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2121,CANDIDATE_ACTIVE,63,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2160,CANDIDATE_REJECTED,63,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2161,CANDIDATE_ACTIVE,64,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2198,CANDIDATE_REJECTED,64,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2210,CANDIDATE_ACTIVE,65,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2249,CANDIDATE_REJECTED,65,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2250,CANDIDATE_ACTIVE,66,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2289,CANDIDATE_REJECTED,66,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2290,CANDIDATE_ACTIVE,67,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2298,CANDIDATE_REJECTED,67,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2310,CANDIDATE_ACTIVE,68,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2349,CANDIDATE_REJECTED,68,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2350,CANDIDATE_ACTIVE,69,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2389,CANDIDATE_REJECTED,69,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2390,CANDIDATE_ACTIVE,70,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2398,CANDIDATE_REJECTED,70,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2410,CANDIDATE_ACTIVE,71,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2449,CANDIDATE_REJECTED,71,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2450,CANDIDATE_ACTIVE,72,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2489,CANDIDATE_REJECTED,72,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2490,CANDIDATE_ACTIVE,73,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2498,CANDIDATE_REJECTED,73,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2510,CANDIDATE_ACTIVE,74,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2549,CANDIDATE_REJECTED,74,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2550,CANDIDATE_ACTIVE,75,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2589,CANDIDATE_REJECTED,75,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2590,CANDIDATE_ACTIVE,76,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2598,CANDIDATE_REJECTED,76,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2610,CANDIDATE_ACTIVE,77,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2649,CANDIDATE_REJECTED,77,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2650,CANDIDATE_ACTIVE,78,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2689,CANDIDATE_REJECTED,78,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2690,CANDIDATE_ACTIVE,79,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2698,CANDIDATE_REJECTED,79,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2710,CANDIDATE_ACTIVE,80,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2749,CANDIDATE_REJECTED,80,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2750,CANDIDATE_ACTIVE,81,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2789,CANDIDATE_REJECTED,81,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2790,CANDIDATE_ACTIVE,82,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2798,CANDIDATE_REJECTED,82,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2810,CANDIDATE_ACTIVE,83,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2849,CANDIDATE_REJECTED,83,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2850,CANDIDATE_ACTIVE,84,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2889,CANDIDATE_REJECTED,84,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2890,CANDIDATE_ACTIVE,85,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2898,CANDIDATE_REJECTED,85,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2910,CANDIDATE_ACTIVE,86,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2949,CANDIDATE_REJECTED,86,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2950,CANDIDATE_ACTIVE,87,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2989,CANDIDATE_REJECTED,87,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2990,CANDIDATE_ACTIVE,88,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
2998,CANDIDATE_REJECTED,88,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3010,CANDIDATE_ACTIVE,89,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3049,CANDIDATE_REJECTED,89,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3050,CANDIDATE_ACTIVE,90,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3089,CANDIDATE_REJECTED,90,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3090,CANDIDATE_ACTIVE,91,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3098,CANDIDATE_REJECTED,91,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3110,CANDIDATE_ACTIVE,92,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3149,CANDIDATE_REJECTED,92,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3150,CANDIDATE_ACTIVE,93,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3189,CANDIDATE_REJECTED,93,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3190,CANDIDATE_ACTIVE,94,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3198,CANDIDATE_REJECTED,94,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3210,CANDIDATE_ACTIVE,95,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3249,CANDIDATE_REJECTED,95,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3250,CANDIDATE_ACTIVE,96,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3289,CANDIDATE_REJECTED,96,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3290,CANDIDATE_ACTIVE,97,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3298,CANDIDATE_REJECTED,97,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3310,CANDIDATE_ACTIVE,98,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3349,CANDIDATE_REJECTED,98,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3350,CANDIDATE_ACTIVE,99,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3389,CANDIDATE_REJECTED,99,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3390,CANDIDATE_ACTIVE,100,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3398,CANDIDATE_REJECTED,100,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3410,CANDIDATE_ACTIVE,101,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3449,CANDIDATE_REJECTED,101,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3450,CANDIDATE_ACTIVE,102,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3489,CANDIDATE_REJECTED,102,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3490,CANDIDATE_ACTIVE,103,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3498,CANDIDATE_REJECTED,103,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3510,CANDIDATE_ACTIVE,104,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3549,CANDIDATE_REJECTED,104,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3550,CANDIDATE_ACTIVE,105,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3589,CANDIDATE_REJECTED,105,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3590,CANDIDATE_ACTIVE,106,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3598,CANDIDATE_REJECTED,106,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3610,CANDIDATE_ACTIVE,107,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3649,CANDIDATE_REJECTED,107,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3650,CANDIDATE_ACTIVE,108,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3689,CANDIDATE_REJECTED,108,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3690,CANDIDATE_ACTIVE,109,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3698,CANDIDATE_REJECTED,109,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3710,CANDIDATE_ACTIVE,110,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3749,CANDIDATE_REJECTED,110,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3750,CANDIDATE_ACTIVE,111,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3789,CANDIDATE_REJECTED,111,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3790,CANDIDATE_ACTIVE,112,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3798,CANDIDATE_REJECTED,112,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3810,CANDIDATE_ACTIVE,113,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3849,CANDIDATE_REJECTED,113,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3850,CANDIDATE_ACTIVE,114,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3889,CANDIDATE_REJECTED,114,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3890,CANDIDATE_ACTIVE,115,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3898,CANDIDATE_REJECTED,115,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3910,CANDIDATE_ACTIVE,116,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3949,CANDIDATE_REJECTED,116,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3950,CANDIDATE_ACTIVE,117,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3989,CANDIDATE_REJECTED,117,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3990,CANDIDATE_ACTIVE,118,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
3998,CANDIDATE_REJECTED,118,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4010,CANDIDATE_ACTIVE,119,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4049,CANDIDATE_REJECTED,119,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4050,CANDIDATE_ACTIVE,120,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4089,CANDIDATE_REJECTED,120,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4090,CANDIDATE_ACTIVE,121,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4098,CANDIDATE_REJECTED,121,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4110,CANDIDATE_ACTIVE,122,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4149,CANDIDATE_REJECTED,122,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4150,CANDIDATE_ACTIVE,123,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4193,CANDIDATE_REJECTED,123,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4194,CANDIDATE_ACTIVE,124,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4198,CANDIDATE_REJECTED,124,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4210,CANDIDATE_ACTIVE,125,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4222,CANDIDATE_REJECTED,125,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4241,CANDIDATE_ACTIVE,126,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4284,CANDIDATE_REJECTED,126,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4285,CANDIDATE_ACTIVE,127,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4298,CANDIDATE_REJECTED,127,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4310,CANDIDATE_ACTIVE,128,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4349,CANDIDATE_REJECTED,128,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4350,CANDIDATE_ACTIVE,129,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4389,CANDIDATE_REJECTED,129,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4390,CANDIDATE_ACTIVE,130,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4398,CANDIDATE_REJECTED,130,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4410,CANDIDATE_ACTIVE,131,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4452,CANDIDATE_REJECTED,131,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4453,CANDIDATE_ACTIVE,132,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4493,CANDIDATE_REJECTED,132,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4494,CANDIDATE_ACTIVE,133,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4498,CANDIDATE_REJECTED,133,,,GAP_TOLERANCE_EXCEEDED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4510,CANDIDATE_ACTIVE,134,,,,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
4551,CANDIDATE_REJECTED,134,,,CANDIDATE_CRITERIA_FAILED,Exp2_to_Exp1,A4_ORDERED_LEVEL_TRAJECTORY
