protocol_id,target_dataset,output_name,horizon_cycles,prediction_origin_cycle,ensemble_state,ensemble_alpha,reset_episode_id,reset_episode_count,freeze_start_cycle,freeze_until_cycle
B_Exp2_to_Exp1,Exp1,V50_norm,500,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35160.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35160.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35210.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35210.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35210.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35260.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35260.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35260.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35260.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35310.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35310.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35310.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35310.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35360.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35360.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35360.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35360.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35410.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35410.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35410.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35410.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35460.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35460.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35460.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35460.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35510.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35510.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35510.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35510.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35560.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35560.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35560.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35560.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35610.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35610.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35610.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35610.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35660.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35660.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35660.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35660.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35710.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35710.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35710.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35710.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35760.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35760.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35760.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35760.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35810.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35810.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35810.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35810.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35860.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35860.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35860.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35860.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35910.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35910.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35910.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35910.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,35960.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,35960.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,35960.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,35960.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,36010.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,36010.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,36010.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,36010.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,36060.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,36060.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,36060.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,36060.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,36110.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,36110.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,36110.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,36110.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,36160.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,36160.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,36160.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,1000,36160.5,ACTIVE,1.0,1,1,13710.5,14210.5
B_Exp2_to_Exp1,Exp1,D_state,100,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,500,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,D_state,1000,36210.5,ACTIVE,1.0,1,1,16410.5,16910.5
B_Exp2_to_Exp1,Exp1,V50_norm,100,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,500,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,V50_norm,1000,36210.5,ACTIVE,1.0,1,1,12060.5,12560.5
B_Exp2_to_Exp1,Exp1,instability_score,100,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,500,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,instability_score,1000,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,100,36210.5,ACTIVE,1.0,0,0,,-inf
B_Exp2_to_Exp1,Exp1,S_severe_candidate,500,36210.5,ACTIVE,1.0,0,0,,-inf
